system:index,AFG,BGR,LTR,PFG,SHR,TRE,Total,latitude,longitude
56170,8,40,15,12,9,2,86,38.237643468067354,-109.3772071
56171,7,43,15,11,9,2,87,38.237643468067354,-109.3769376
56172,6,45,13,9,10,2,85,38.237643468067354,-109.3766681
56173,5,47,12,7,12,2,85,38.237643468067354,-109.3763986
56174,3,51,10,4,13,2,83,38.237643468067354,-109.3761291
56175,3,45,10,3,14,5,80,38.237643468067354,-109.3758596
56176,3,38,11,3,12,9,76,38.237643468067354,-109.3755901
56177,3,31,11,6,9,10,70,38.237643468067354,-109.3753206
56178,2,30,9,2,10,8,61,38.237643468067354,-109.3750512
56179,4,37,12,3,12,5,73,38.237643468067354,-109.3747817
56180,1,45,8,0,12,6,72,38.237643468067354,-109.3745122
56181,0,47,7,1,10,5,70,38.237643468067354,-109.3742427
56182,2,46,9,4,11,3,75,38.237643468067354,-109.3739732
56183,1,42,9,1,11,8,72,38.237643468067354,-109.3737037
56184,2,40,10,1,12,9,74,38.237643468067354,-109.3734342
56185,2,42,10,0,12,9,75,38.237643468067354,-109.3731647
56186,2,41,10,0,12,9,74,38.237643468067354,-109.3728952
56187,3,41,11,1,13,8,77,38.237643468067354,-109.3726257
56188,2,34,11,0,10,12,69,38.237643468067354,-109.3723562
56189,2,37,12,0,11,12,74,38.237643468067354,-109.3720867
56190,3,45,12,2,13,8,83,38.237643468067354,-109.3718172
56191,4,47,12,4,14,4,85,38.237643468067354,-109.3715477
56192,4,47,11,3,13,5,83,38.237643468067354,-109.3712782
56193,4,41,13,1,11,11,81,38.237643468067354,-109.3710087
56194,3,41,11,0,11,11,77,38.237643468067354,-109.3707392
56195,3,38,10,0,13,9,73,38.237643468067354,-109.3704697
56196,1,34,11,0,13,12,71,38.237643468067354,-109.3702003
56197,1,33,10,0,16,9,69,38.237643468067354,-109.3699308
56198,3,30,11,10,20,3,77,38.237643468067354,-109.3696613
56199,0,26,10,14,19,2,71,38.237643468067354,-109.3693918
56200,0,25,7,9,9,2,52,38.237643468067354,-109.3691223
56201,2,53,6,4,8,2,75,38.237643468067354,-109.3688528
56202,0,54,5,1,8,4,72,38.237643468067354,-109.3685833
56203,0,52,6,1,9,5,73,38.237643468067354,-109.3683138
56204,0,44,6,2,9,5,66,38.237643468067354,-109.3680443
56205,1,44,7,2,9,6,69,38.237643468067354,-109.3677748
56206,3,41,9,3,8,9,73,38.237643468067354,-109.3675053
56207,3,41,10,1,9,10,74,38.237643468067354,-109.3672358
56208,2,44,10,1,10,10,77,38.237643468067354,-109.3669663
56209,2,45,10,1,11,8,77,38.237643468067354,-109.3666968
56210,3,43,11,3,13,7,80,38.237643468067354,-109.3664273
56211,3,37,12,0,8,12,72,38.237643468067354,-109.3661578
56212,6,39,12,4,11,7,79,38.237643468067354,-109.3658883
56213,6,45,12,6,13,3,85,38.237643468067354,-109.3656188
56214,6,47,13,6,12,3,87,38.237643468067354,-109.3653493
56215,5,45,13,5,12,4,84,38.237643468067354,-109.3650799
56216,5,44,13,3,13,6,84,38.237643468067354,-109.3648104
56217,4,40,12,1,11,10,78,38.237643468067354,-109.3645409
56218,4,44,12,1,12,9,82,38.237643468067354,-109.3642714
56219,4,44,12,1,12,8,81,38.237643468067354,-109.3640019
56220,5,34,13,2,6,13,73,38.237643468067354,-109.3637324
56221,3,32,11,0,5,15,66,38.237643468067354,-109.3634629
56222,2,32,10,1,8,11,64,38.237643468067354,-109.3631934
56223,1,38,9,0,13,7,68,38.237643468067354,-109.3629239
56224,2,49,7,3,13,2,76,38.237643468067354,-109.3626544
56225,2,30,6,6,12,0,56,38.237643468067354,-109.3623849
56226,2,25,5,6,10,0,48,38.237643468067354,-109.3621154
56227,3,46,9,5,12,2,77,38.237643468067354,-109.3618459
56228,3,46,7,5,11,2,74,38.237643468067354,-109.3615764
56229,3,39,7,7,10,3,69,38.237643468067354,-109.3613069
56230,2,35,7,5,10,4,63,38.237643468067354,-109.3610374
56231,6,35,8,5,9,3,66,38.237643468067354,-109.3607679
56232,5,31,10,4,8,8,66,38.237643468067354,-109.3604984
56233,3,31,10,3,7,11,65,38.237643468067354,-109.360229
56234,3,26,9,5,7,10,60,38.237643468067354,-109.3599595
56235,4,29,10,5,6,11,65,38.237643468067354,-109.35969
56236,3,33,11,2,6,13,68,38.237643468067354,-109.3594205
56237,2,34,11,1,6,14,68,38.237643468067354,-109.359151
56238,2,34,10,1,7,14,68,38.237643468067354,-109.3588815
56239,2,38,10,1,8,11,70,38.237643468067354,-109.358612
56240,2,36,8,2,7,7,62,38.237643468067354,-109.3583425
56241,3,33,7,4,9,5,61,38.237643468067354,-109.358073
56242,4,29,9,5,11,5,63,38.237643468067354,-109.3578035
56243,2,24,10,6,7,12,61,38.237643468067354,-109.357534
56244,2,25,11,6,7,13,64,38.237643468067354,-109.3572645
56245,2,33,10,4,10,10,69,38.237643468067354,-109.356995
56246,2,40,10,3,11,8,74,38.237643468067354,-109.3567255
56247,4,36,11,6,10,8,75,38.237643468067354,-109.356456
56248,21,28,15,10,8,6,88,38.237643468067354,-109.3561865
56249,34,19,11,15,9,2,90,38.237643468067354,-109.355917
56250,35,21,9,16,5,1,87,38.237643468067354,-109.3556475
56251,31,21,7,8,4,0,71,38.237643468067354,-109.355378
56252,31,22,7,9,4,0,73,38.237643468067354,-109.3551086
56253,38,19,10,16,7,1,91,38.237643468067354,-109.3548391
56254,32,19,10,15,9,1,86,38.237643468067354,-109.3545696
56255,23,20,8,13,6,0,70,38.237643468067354,-109.3543001
56256,22,24,9,14,7,0,76,38.237643468067354,-109.3540306
56257,24,24,12,15,11,3,89,38.237643468067354,-109.3537611
56258,7,20,12,11,9,10,69,38.237643468067354,-109.3534916
56259,4,25,9,8,9,7,62,38.237643468067354,-109.3532221
56260,2,31,8,5,9,6,61,38.237643468067354,-109.3529526
56261,2,29,8,6,8,6,59,38.237643468067354,-109.3526831
56262,3,23,10,6,10,7,59,38.237643468067354,-109.3524136
56263,3,23,10,4,11,8,59,38.237643468067354,-109.3521441
56264,2,28,10,3,10,10,63,38.237643468067354,-109.3518746
56265,2,37,11,2,12,10,74,38.237643468067354,-109.3516051
56266,2,42,11,0,13,10,78,38.237643468067354,-109.3513356
56267,15,37,14,12,14,0,92,38.23737397348212,-109.4068515
56268,12,39,14,13,14,0,92,38.23737397348212,-109.406582
56269,14,38,14,13,14,0,93,38.23737397348212,-109.4063125
56270,16,37,14,11,13,0,91,38.23737397348212,-109.406043
56271,16,36,14,12,13,0,91,38.23737397348212,-109.4057735
56272,13,36,14,13,14,0,90,38.23737397348212,-109.405504
56273,11,38,15,14,14,0,92,38.23737397348212,-109.4052345
56274,10,40,14,14,14,0,92,38.23737397348212,-109.4049651
56275,12,39,14,14,14,0,93,38.23737397348212,-109.4046956
56276,13,37,14,14,14,0,92,38.23737397348212,-109.4044261
56277,13,37,14,13,15,0,92,38.23737397348212,-109.4041566
56278,14,36,14,13,15,0,92,38.23737397348212,-109.4038871
56279,14,36,14,13,14,0,91,38.23737397348212,-109.4036176
56280,13,37,14,13,14,0,91,38.23737397348212,-109.4033481
56281,11,38,15,14,14,0,92,38.23737397348212,-109.4030786
56282,7,43,14,14,14,1,93,38.23737397348212,-109.4028091
56283,7,44,14,13,14,1,93,38.23737397348212,-109.4025396
56284,8,43,14,14,15,1,95,38.23737397348212,-109.4022701
56285,10,40,14,13,15,0,92,38.23737397348212,-109.4020006
56286,13,39,14,12,14,0,92,38.23737397348212,-109.4017311
56287,11,40,14,12,15,0,92,38.23737397348212,-109.4014616
56288,12,41,14,12,15,0,94,38.23737397348212,-109.4011921
56289,14,40,14,11,14,0,93,38.23737397348212,-109.4009226
56290,16,39,14,11,13,0,93,38.23737397348212,-109.4006531
56291,15,39,15,12,14,0,95,38.23737397348212,-109.4003836
56292,13,40,14,12,13,0,92,38.23737397348212,-109.4001142
56293,12,40,14,12,15,0,93,38.23737397348212,-109.3998447
56294,9,41,14,12,16,0,92,38.23737397348212,-109.3995752
56295,8,42,14,10,17,0,91,38.23737397348212,-109.3993057
56296,7,44,14,9,17,0,91,38.23737397348212,-109.3990362
56297,10,41,14,11,16,0,92,38.23737397348212,-109.3987667
56298,10,42,14,12,16,0,94,38.23737397348212,-109.3984972
56299,7,43,14,11,17,0,92,38.23737397348212,-109.3982277
56300,6,44,13,10,16,1,90,38.23737397348212,-109.3979582
56301,6,45,13,10,16,1,91,38.23737397348212,-109.3976887
56302,8,44,13,11,16,0,92,38.23737397348212,-109.3974192
56303,10,42,14,11,14,0,91,38.23737397348212,-109.3971497
56304,10,42,14,12,14,0,92,38.23737397348212,-109.3968802
56305,7,43,14,12,14,1,91,38.23737397348212,-109.3966107
56306,6,45,14,12,14,1,92,38.23737397348212,-109.3963412
56307,7,47,13,11,15,0,93,38.23737397348212,-109.3960717
56308,9,46,13,11,15,0,94,38.23737397348212,-109.3958022
56309,11,44,13,10,15,0,93,38.23737397348212,-109.3955327
56310,14,41,14,11,14,0,94,38.23737397348212,-109.3952632
56311,15,40,14,11,14,0,94,38.23737397348212,-109.3949938
56312,14,40,14,12,14,0,94,38.23737397348212,-109.3947243
56313,13,40,14,12,14,0,93,38.23737397348212,-109.3944548
56314,14,39,14,12,14,0,93,38.23737397348212,-109.3941853
56315,14,37,14,14,14,0,93,38.23737397348212,-109.3939158
56316,13,39,14,13,14,0,93,38.23737397348212,-109.3936463
56317,11,42,14,12,14,0,93,38.23737397348212,-109.3933768
56318,8,45,14,11,14,0,92,38.23737397348212,-109.3931073
56319,6,47,13,10,13,1,90,38.23737397348212,-109.3928378
56320,5,49,12,10,13,2,91,38.23737397348212,-109.3925683
56321,6,50,12,10,13,2,93,38.23737397348212,-109.3922988
56322,7,48,13,11,12,1,92,38.23737397348212,-109.3920293
56323,9,44,14,13,12,0,92,38.23737397348212,-109.3917598
56324,10,42,14,13,13,0,92,38.23737397348212,-109.3914903
56325,8,45,13,9,14,1,90,38.23737397348212,-109.3912208
56326,10,40,12,10,14,1,87,38.23737397348212,-109.3909513
56327,12,36,13,12,14,1,88,38.23737397348212,-109.3906818
56328,12,39,14,13,14,0,92,38.23737397348212,-109.3904123
56329,9,41,15,14,14,0,93,38.23737397348212,-109.3901429
56330,10,42,15,12,14,0,93,38.23737397348212,-109.3898734
56331,8,42,14,12,15,0,91,38.23737397348212,-109.3896039
56332,6,44,13,10,15,1,89,38.23737397348212,-109.3893344
56333,5,43,13,9,12,3,85,38.23737397348212,-109.3890649
56334,6,40,13,9,11,4,83,38.23737397348212,-109.3887954
56335,7,41,13,11,11,3,86,38.23737397348212,-109.3885259
56336,11,38,12,9,11,1,82,38.23737397348212,-109.3882564
56337,16,33,11,7,8,1,76,38.23737397348212,-109.3879869
56338,22,32,14,13,8,1,90,38.23737397348212,-109.3877174
56339,25,30,14,15,8,1,93,38.23737397348212,-109.3874479
56340,25,32,12,14,7,1,91,38.23737397348212,-109.3871784
56341,22,31,10,12,6,0,81,38.23737397348212,-109.3869089
56342,21,30,9,10,7,0,77,38.23737397348212,-109.3866394
56343,19,34,13,11,8,1,86,38.23737397348212,-109.3863699
56344,22,33,13,12,7,1,88,38.23737397348212,-109.3861004
56345,22,34,14,11,8,1,90,38.23737397348212,-109.3858309
56346,16,38,14,11,9,1,89,38.23737397348212,-109.3855614
56347,10,41,14,12,11,2,90,38.23737397348212,-109.3852919
56348,11,39,13,8,13,3,87,38.23737397348212,-109.3850225
56349,6,38,13,4,13,9,83,38.23737397348212,-109.384753
56350,4,37,12,3,13,8,77,38.23737397348212,-109.3844835
56351,4,38,12,4,15,6,79,38.23737397348212,-109.384214
56352,4,36,12,4,14,7,77,38.23737397348212,-109.3839445
56353,5,40,11,5,14,4,79,38.23737397348212,-109.383675
56354,8,42,11,6,15,2,84,38.23737397348212,-109.3834055
56355,9,42,11,7,15,1,85,38.23737397348212,-109.383136
56356,10,41,11,7,15,1,85,38.23737397348212,-109.3828665
56357,12,39,12,5,12,3,83,38.23737397348212,-109.382597
56358,15,33,13,8,10,2,81,38.23737397348212,-109.3823275
56359,13,32,12,9,9,2,77,38.23737397348212,-109.382058
56360,13,32,12,10,9,2,78,38.23737397348212,-109.3817885
56361,16,30,12,9,9,1,77,38.23737397348212,-109.381519
56362,17,26,14,10,6,3,76,38.23737397348212,-109.3812495
56363,15,30,11,9,9,2,76,38.23737397348212,-109.38098
56364,14,36,9,5,9,1,74,38.23737397348212,-109.3807105
56365,13,38,9,5,10,1,76,38.23737397348212,-109.380441
56366,13,40,11,6,10,1,81,38.23737397348212,-109.3801716
56367,17,38,12,7,10,1,85,38.23737397348212,-109.3799021
56368,16,23,11,10,9,1,70,38.23737397348212,-109.3796326
56369,10,22,10,13,11,2,68,38.23737397348212,-109.3793631
56370,10,30,13,11,10,3,77,38.23737397348212,-109.3790936
56371,12,39,13,9,11,1,85,38.23737397348212,-109.3788241
56372,12,41,13,7,11,1,85,38.23737397348212,-109.3785546
56373,11,41,12,7,11,2,84,38.23737397348212,-109.3782851
56374,11,41,12,7,10,2,83,38.23737397348212,-109.3780156
56375,9,40,13,9,10,3,84,38.23737397348212,-109.3777461
56376,8,40,14,12,10,2,86,38.23737397348212,-109.3774766
56377,9,42,15,12,11,2,91,38.23737397348212,-109.3772071
56378,8,43,15,10,10,2,88,38.23737397348212,-109.3769376
56379,6,45,14,9,11,3,88,38.23737397348212,-109.3766681
56380,5,45,13,8,12,3,86,38.23737397348212,-109.3763986
56381,4,47,12,6,14,2,85,38.23737397348212,-109.3761291
56382,3,42,12,4,14,7,82,38.23737397348212,-109.3758596
56383,4,36,12,3,11,11,77,38.23737397348212,-109.3755901
56384,5,32,11,5,10,11,74,38.23737397348212,-109.3753206
56385,4,35,10,9,11,5,74,38.23737397348212,-109.3750512
56386,4,45,10,6,13,2,80,38.23737397348212,-109.3747817
56387,1,46,7,2,12,5,73,38.23737397348212,-109.3745122
56388,0,46,7,1,11,5,70,38.23737397348212,-109.3742427
56389,1,47,8,2,12,4,74,38.23737397348212,-109.3739732
56390,1,45,8,1,12,6,73,38.23737397348212,-109.3737037
56391,2,44,9,2,12,6,75,38.23737397348212,-109.3734342
56392,3,42,10,0,12,9,76,38.23737397348212,-109.3731647
56393,2,34,11,0,10,12,69,38.23737397348212,-109.3728952
56394,1,31,12,0,8,16,68,38.23737397348212,-109.3726257
56395,2,29,12,0,6,19,68,38.23737397348212,-109.3723562
56396,4,36,13,0,10,14,77,38.23737397348212,-109.3720867
56397,5,43,13,3,13,8,85,38.23737397348212,-109.3718172
56398,4,46,13,4,14,5,86,38.23737397348212,-109.3715477
56399,5,46,12,2,13,7,85,38.23737397348212,-109.3712782
56400,4,42,12,1,11,10,80,38.23737397348212,-109.3710087
56401,2,43,10,0,12,10,77,38.23737397348212,-109.3707392
56402,1,39,10,0,12,10,72,38.23737397348212,-109.3704697
56403,1,36,10,0,15,8,70,38.23737397348212,-109.3702003
56404,2,34,9,3,15,4,67,38.23737397348212,-109.3699308
56405,1,24,8,8,13,1,55,38.23737397348212,-109.3696613
56406,1,37,8,9,9,2,66,38.23737397348212,-109.3693918
56407,0,47,6,3,8,3,67,38.23737397348212,-109.3691223
56408,0,51,5,1,8,4,69,38.23737397348212,-109.3688528
56409,1,51,6,2,9,5,74,38.23737397348212,-109.3685833
56410,0,44,6,2,9,6,67,38.23737397348212,-109.3683138
56411,1,39,8,2,9,7,66,38.23737397348212,-109.3680443
56412,2,43,10,0,11,9,75,38.23737397348212,-109.3677748
56413,3,43,11,1,10,10,78,38.23737397348212,-109.3675053
56414,2,41,10,0,8,12,73,38.23737397348212,-109.3672358
56415,2,44,10,1,10,10,77,38.23737397348212,-109.3669663
56416,2,44,10,0,11,10,77,38.23737397348212,-109.3666968
56417,3,40,11,0,9,12,75,38.23737397348212,-109.3664273
56418,4,40,12,0,8,12,76,38.23737397348212,-109.3661578
56419,5,43,12,4,13,5,82,38.23737397348212,-109.3658883
56420,7,46,12,6,13,2,86,38.23737397348212,-109.3656188
56421,5,48,13,5,13,3,87,38.23737397348212,-109.3653493
56422,4,46,12,6,13,3,84,38.23737397348212,-109.3650799
56423,5,47,13,3,14,5,87,38.23737397348212,-109.3648104
56424,5,44,11,2,12,6,80,38.23737397348212,-109.3645409
56425,3,43,11,3,13,6,79,38.23737397348212,-109.3642714
56426,3,42,11,3,14,6,79,38.23737397348212,-109.3640019
56427,3,35,11,2,9,12,72,38.23737397348212,-109.3637324
56428,3,32,11,0,7,13,66,38.23737397348212,-109.3634629
56429,1,38,10,0,11,9,69,38.23737397348212,-109.3631934
56430,1,44,9,2,14,4,74,38.23737397348212,-109.3629239
56431,2,46,9,3,15,2,77,38.23737397348212,-109.3626544
56432,4,27,9,6,10,1,57,38.23737397348212,-109.3623849
56433,5,45,9,7,12,1,79,38.23737397348212,-109.3621154
56434,2,42,8,4,12,4,72,38.23737397348212,-109.3618459
56435,2,38,9,4,11,5,69,38.23737397348212,-109.3615764
56436,3,36,9,4,10,5,67,38.23737397348212,-109.3613069
56437,1,29,9,4,8,9,60,38.23737397348212,-109.3610374
56438,4,31,10,4,9,8,66,38.23737397348212,-109.3607679
56439,5,35,10,4,11,7,72,38.23737397348212,-109.3604984
56440,3,37,10,4,11,7,72,38.23737397348212,-109.360229
56441,2,36,10,4,11,7,70,38.23737397348212,-109.3599595
56442,3,29,10,5,6,11,64,38.23737397348212,-109.35969
56443,2,29,10,5,6,11,63,38.23737397348212,-109.3594205
56444,2,34,10,2,8,11,67,38.23737397348212,-109.359151
56445,1,39,10,1,9,10,70,38.23737397348212,-109.3588815
56446,2,44,9,2,12,6,75,38.23737397348212,-109.358612
56447,3,40,8,4,9,4,68,38.23737397348212,-109.3583425
56448,2,33,8,4,10,5,62,38.23737397348212,-109.358073
56449,2,28,9,5,12,6,62,38.23737397348212,-109.3578035
56450,2,24,10,5,7,11,59,38.23737397348212,-109.357534
56451,2,25,12,6,7,13,65,38.23737397348212,-109.3572645
56452,2,33,10,4,9,11,69,38.23737397348212,-109.356995
56453,2,37,9,3,11,8,70,38.23737397348212,-109.3567255
56454,2,34,9,6,11,6,68,38.23737397348212,-109.356456
56455,9,23,12,12,8,8,72,38.23737397348212,-109.3561865
56456,31,17,14,16,9,3,90,38.23737397348212,-109.355917
56457,37,18,10,17,6,2,90,38.23737397348212,-109.3556475
56458,34,19,8,12,4,0,77,38.23737397348212,-109.355378
56459,29,19,6,10,4,0,68,38.23737397348212,-109.3551086
56460,34,17,10,18,7,1,87,38.23737397348212,-109.3548391
56461,25,18,10,15,9,1,78,38.23737397348212,-109.3545696
56462,21,21,9,14,7,1,73,38.23737397348212,-109.3543001
56463,23,20,9,15,7,1,75,38.23737397348212,-109.3540306
56464,29,19,11,19,11,3,92,38.23737397348212,-109.3537611
56465,20,21,13,19,12,5,90,38.23737397348212,-109.3534916
56466,11,18,14,13,9,9,74,38.23737397348212,-109.3532221
56467,4,19,11,7,8,10,59,38.23737397348212,-109.3529526
56468,1,25,9,4,8,8,55,38.23737397348212,-109.3526831
56469,2,23,8,6,9,7,55,38.23737397348212,-109.3524136
56470,3,24,9,4,10,7,57,38.23737397348212,-109.3521441
56471,2,26,9,3,9,9,58,38.23737397348212,-109.3518746
56472,2,33,9,2,9,10,65,38.23737397348212,-109.3516051
56473,2,36,9,1,10,9,67,38.23737397348212,-109.3513356
56474,12,40,14,12,14,1,93,38.23710447889688,-109.4068515
56475,12,39,14,14,15,0,94,38.23710447889688,-109.406582
56476,15,37,14,12,14,0,92,38.23710447889688,-109.4063125
56477,14,37,14,13,14,0,92,38.23710447889688,-109.406043
56478,14,36,14,13,14,0,91,38.23710447889688,-109.4057735
56479,15,36,14,13,14,0,92,38.23710447889688,-109.405504
56480,11,39,14,14,15,0,93,38.23710447889688,-109.4052345
56481,10,40,14,14,15,0,93,38.23710447889688,-109.4049651
56482,10,39,14,14,15,0,92,38.23710447889688,-109.4046956
56483,11,38,14,14,15,0,92,38.23710447889688,-109.4044261
56484,12,37,14,14,15,0,92,38.23710447889688,-109.4041566
56485,11,38,14,13,15,0,91,38.23710447889688,-109.4038871
56486,13,37,14,13,15,0,92,38.23710447889688,-109.4036176
56487,12,37,14,13,15,0,91,38.23710447889688,-109.4033481
56488,10,39,14,13,15,0,91,38.23710447889688,-109.4030786
56489,8,43,14,12,14,1,92,38.23710447889688,-109.4028091
56490,8,43,14,12,15,1,93,38.23710447889688,-109.4025396
56491,8,42,14,14,15,0,93,38.23710447889688,-109.4022701
56492,10,40,14,14,15,0,93,38.23710447889688,-109.4020006
56493,12,39,14,13,15,0,93,38.23710447889688,-109.4017311
56494,11,39,14,13,15,0,92,38.23710447889688,-109.4014616
56495,9,41,14,13,16,0,93,38.23710447889688,-109.4011921
56496,11,41,14,12,15,0,93,38.23710447889688,-109.4009226
56497,13,40,14,11,14,0,92,38.23710447889688,-109.4006531
56498,13,40,14,11,15,0,93,38.23710447889688,-109.4003836
56499,13,40,14,12,14,0,93,38.23710447889688,-109.4001142
56500,12,40,14,12,15,0,93,38.23710447889688,-109.3998447
56501,10,42,14,11,16,0,93,38.23710447889688,-109.3995752
56502,8,44,14,11,17,0,94,38.23710447889688,-109.3993057
56503,8,45,14,10,17,0,94,38.23710447889688,-109.3990362
56504,9,42,14,11,16,0,92,38.23710447889688,-109.3987667
56505,10,41,14,11,16,0,92,38.23710447889688,-109.3984972
56506,9,42,14,11,16,0,92,38.23710447889688,-109.3982277
56507,9,43,14,11,16,0,93,38.23710447889688,-109.3979582
56508,9,43,14,11,15,0,92,38.23710447889688,-109.3976887
56509,10,42,14,11,15,0,92,38.23710447889688,-109.3974192
56510,9,42,14,11,15,0,91,38.23710447889688,-109.3971497
56511,8,44,14,12,15,1,94,38.23710447889688,-109.3968802
56512,6,43,14,12,14,1,90,38.23710447889688,-109.3966107
56513,8,44,14,12,14,1,93,38.23710447889688,-109.3963412
56514,10,43,13,12,15,0,93,38.23710447889688,-109.3960717
56515,11,45,12,10,15,0,93,38.23710447889688,-109.3958022
56516,11,46,12,9,14,0,92,38.23710447889688,-109.3955327
56517,13,42,13,10,13,0,91,38.23710447889688,-109.3952632
56518,14,41,14,11,13,0,93,38.23710447889688,-109.3949938
56519,14,43,14,11,13,0,95,38.23710447889688,-109.3947243
56520,14,42,14,12,13,0,95,38.23710447889688,-109.3944548
56521,14,39,14,12,13,0,92,38.23710447889688,-109.3941853
56522,13,39,14,12,15,0,93,38.23710447889688,-109.3939158
56523,12,41,14,12,14,0,93,38.23710447889688,-109.3936463
56524,10,43,14,12,14,0,93,38.23710447889688,-109.3933768
56525,8,45,14,11,14,1,93,38.23710447889688,-109.3931073
